id	name	namespace	parents	level
GO:0035940	negative regulation of peptidase activity in other organism	biological_process	GO:0010466,GO:0044362	6
GO:0035941	androstenedione secretion	biological_process	GO:0035935	6
GO:0035942	dehydroepiandrosterone secretion	biological_process	GO:0015850,GO:0035935	5
GO:0035943	estrone secretion	biological_process	GO:0015850,GO:0035937	5
GO:0035944	perforin production	biological_process	GO:0002440	4
GO:0035945	mitochondrial ncRNA surveillance	biological_process	GO:2000827	8
GO:0035946	mitochondrial mRNA surveillance	biological_process	GO:2000827	8
GO:0035947	regulation of gluconeogenesis by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0006111,GO:0072364	8
GO:0035948	positive regulation of gluconeogenesis by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0035947,GO:0045722,GO:0072366	9
GO:0035949	positive regulation of gluconeogenesis by negative regulation of transcription from RNA polymerase II promoter	biological_process	GO:0035947,GO:0045722,GO:0072365	9
GO:0035950	regulation of oligopeptide transport by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0006357,GO:0090088	7
GO:0035951	positive regulation of oligopeptide transport by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0035950,GO:0045944,GO:2000878	7
GO:0035952	negative regulation of oligopeptide transport by negative regulation of transcription from RNA polymerase II promoter	biological_process	GO:0000122,GO:0035950,GO:2000877	7
GO:0035953	regulation of dipeptide transport by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0035950,GO:0090089	8
GO:0035954	positive regulation of dipeptide transport by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0035951,GO:0035953,GO:2000880	8
GO:0035955	negative regulation of dipeptide transport by negative regulation of transcription from RNA polymerase II promoter	biological_process	GO:0035952,GO:0035953,GO:2000879	8
GO:0035956	regulation of starch catabolic process by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0006357,GO:2000881	7
GO:0035957	positive regulation of starch catabolic process by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0035956,GO:0045944,GO:2000883	8
GO:0035958	regulation of glyoxylate cycle by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0072364,GO:2000874	8
GO:0035959	positive regulation of glyoxylate cycle by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0035958,GO:0072366,GO:2000876	9
GO:0035960	regulation of ergosterol biosynthetic process by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0006357,GO:0032443	7
GO:0035961	positive regulation of ergosterol biosynthetic process by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0035960,GO:0045944,GO:0070452	8
GO:0035962	response to interleukin-13	biological_process	GO:0034097	6
GO:0035963	cellular response to interleukin-13	biological_process	GO:0035962,GO:0071345	7
GO:0035964	COPI-coated vesicle budding	biological_process	GO:0048194	6
GO:0035965	cardiolipin acyl-chain remodeling	biological_process	GO:0032048	9
GO:0035966	response to topologically incorrect protein	biological_process	GO:0006950,GO:0010033	4
GO:0035967	cellular response to topologically incorrect protein	biological_process	GO:0033554,GO:0035966,GO:0071310	5
GO:0035968	regulation of sterol import by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0072367,GO:2000909	7
GO:0035969	positive regulation of sterol import by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0035968,GO:0072369,GO:2000911	8
GO:0035970	peptidyl-threonine dephosphorylation	biological_process	GO:0006470	6
GO:0035971	peptidyl-histidine dephosphorylation	biological_process	GO:0006470	6
GO:0035973	aggrephagy	biological_process	GO:0016236	6
GO:0035975	carbamoyl phosphate catabolic process	biological_process	GO:0044270,GO:0046434,GO:0070408	6
GO:0035977	protein deglycosylation involved in glycoprotein catabolic process	biological_process	GO:0006517	7
GO:0035978	histone H2A-S139 phosphorylation	biological_process	GO:0035404,GO:1990164	7
GO:0035980	obsolete invasive growth in response to nitrogen limitation	biological_process		NA
GO:0035981	tongue muscle cell differentiation	biological_process	GO:0098528	7
GO:0035982	age-dependent behavioral decline	biological_process		NA
GO:0035983	response to trichostatin A	biological_process	GO:0010243,GO:0014070,GO:0046677,GO:1901700	5
GO:0035984	cellular response to trichostatin A	biological_process	GO:0035983,GO:0071236,GO:0071407,GO:0071417,GO:1901701	6
GO:0035986	senescence-associated heterochromatin focus assembly	biological_process	GO:0031507	7
GO:0035987	endodermal cell differentiation	biological_process	GO:0030154	5
GO:0035988	chondrocyte proliferation	biological_process	GO:0008283	4
GO:0035989	tendon development	biological_process	GO:0061448	6
GO:0035990	tendon cell differentiation	biological_process	GO:0030154	5
GO:0035992	tendon formation	biological_process	GO:0044767,GO:0048646	4
GO:0035993	deltoid tuberosity development	biological_process	GO:0044767,GO:0048856	4
GO:0035994	response to muscle stretch	biological_process	GO:0009612	5
GO:0035995	detection of muscle stretch	biological_process	GO:0035994,GO:0050982	6
GO:0035998	7,8-dihydroneopterin 3'-triphosphate biosynthetic process	biological_process	GO:0006796,GO:0042559,GO:0051066,GO:0051188,GO:0090407	6
GO:0035999	tetrahydrofolate interconversion	biological_process	GO:0006730,GO:0046653	5
GO:0036001	'de novo' pyridoxal 5'-phosphate biosynthetic process	biological_process	GO:0042823	7
GO:0036003	positive regulation of transcription from RNA polymerase II promoter in response to stress	biological_process	GO:0043618,GO:0045944	7
GO:0036005	response to macrophage colony-stimulating factor	biological_process	GO:0034097	6
GO:0036006	cellular response to macrophage colony-stimulating factor stimulus	biological_process	GO:0036005,GO:0071345	7
GO:0036008	sucrose catabolic process to fructose-6-phosphate and glucose-6-phosphate	biological_process	GO:0005987,GO:0006002,GO:0051156	6
GO:0036010	protein localization to endosome	biological_process	GO:0033365	7
GO:0036011	imaginal disc-derived leg segmentation	biological_process	GO:0035285	7
GO:0036015	response to interleukin-3	biological_process	GO:0034097	6
GO:0036016	cellular response to interleukin-3	biological_process	GO:0036015,GO:0071345	7
GO:0036017	response to erythropoietin	biological_process	GO:0034097	6
GO:0036018	cellular response to erythropoietin	biological_process	GO:0036017,GO:0071345	7
GO:0036022	limb joint morphogenesis	biological_process	GO:0009653,GO:0044767	4
GO:0036023	embryonic skeletal limb joint morphogenesis	biological_process	GO:0036022,GO:0060272	5
GO:0036031	recruitment of mRNA capping enzyme to RNA polymerase II holoenzyme complex	biological_process	GO:0022618	7
GO:0036032	neural crest cell delamination	biological_process	GO:0060232	8
GO:0036034	mediator complex assembly	biological_process	GO:0043623	6
GO:0036035	osteoclast development	biological_process	GO:0048468,GO:0061515,GO:0098751	5
GO:0036036	cardiac neural crest cell delamination	biological_process	GO:0036032	9
GO:0036037	CD8-positive, alpha-beta T cell activation	biological_process	GO:0046631	7
GO:0036039	curcumin metabolic process	biological_process	GO:0018904,GO:0018958,GO:0042180	5
GO:0036040	curcumin catabolic process	biological_process	GO:0019336,GO:0036039,GO:0042182,GO:1901502	6
GO:0036044	obsolete protein malonylation	biological_process		NA
GO:0036045	obsolete peptidyl-lysine malonylation	biological_process		NA
GO:0036046	protein demalonylation	biological_process	GO:0035601	7
GO:0036047	peptidyl-lysine demalonylation	biological_process	GO:0018205,GO:0036046	6
GO:0036048	protein desuccinylation	biological_process	GO:0035601	7
GO:0036049	peptidyl-lysine desuccinylation	biological_process	GO:0018205,GO:0036048	6
GO:0036050	peptidyl-lysine succinylation	biological_process	GO:0018205,GO:0018335	6
GO:0036051	protein localization to trailing edge	biological_process	GO:0034613	6
GO:0036052	protein localization to uropod	biological_process	GO:0034613,GO:0036051	6
GO:0036058	filtration diaphragm assembly	biological_process	GO:0007043	7
GO:0036059	nephrocyte diaphragm assembly	biological_process	GO:0034333,GO:0036058	7
GO:0036060	slit diaphragm assembly	biological_process	GO:0036058	8
GO:0036061	muscle cell chemotaxis toward tendon cell	biological_process	GO:0014812,GO:0060326	6
GO:0036065	fucosylation	biological_process	GO:0070085	6
GO:0036066	protein O-linked fucosylation	biological_process	GO:0006493,GO:0036065	6
GO:0036067	light-dependent chlorophyll biosynthetic process	biological_process	GO:0015995	5
GO:0036068	light-independent chlorophyll biosynthetic process	biological_process	GO:0015995	5
GO:0036069	light-dependent bacteriochlorophyll biosynthetic process	biological_process	GO:0030494,GO:0036067	6
GO:0036070	light-independent bacteriochlorophyll biosynthetic process	biological_process	GO:0030494,GO:0036068	6
GO:0036071	N-glycan fucosylation	biological_process	GO:0036065	7
GO:0036072	direct ossification	biological_process	GO:0001503	5
GO:0036073	perichondral ossification	biological_process	GO:0001957	7
GO:0036074	metaplastic ossification	biological_process	GO:0036072	6
GO:0036075	replacement ossification	biological_process	GO:0001503	5
GO:0036076	ligamentous ossification	biological_process	GO:0001503	5
GO:0036077	intratendonous ossification	biological_process	GO:0001503	5
GO:0036078	minus-end specific microtubule depolymerization	biological_process	GO:0007019	8
GO:0036079	purine nucleotide-sugar transport	biological_process	GO:0015780	6
GO:0036083	positive regulation of unsaturated fatty acid biosynthetic process by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0072366,GO:2000531,GO:2001280	9
GO:0036084	GDP-fucose import into endoplasmic reticulum lumen	biological_process	GO:0015783,GO:0016482,GO:0090480,GO:1902582	5
GO:0036085	GDP-fucose import into Golgi lumen	biological_process	GO:0015783,GO:0016482,GO:0090480,GO:1902582	5
GO:0036086	positive regulation of transcription from RNA polymerase II promoter in response to iron ion starvation	biological_process	GO:0033217,GO:0036003	8
GO:0036088	D-serine catabolic process	biological_process	GO:0009071,GO:0019478,GO:0070178	8
GO:0036089	cleavage furrow formation	biological_process	GO:0032506	6
GO:0036090	cleavage furrow ingression	biological_process	GO:0032506	6
GO:0036091	positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress	biological_process	GO:0036003,GO:0043619,GO:1901522	8
GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	biological_process	GO:0006661	8
GO:0036093	germ cell proliferation	biological_process	GO:0008283,GO:0022412	4
GO:0036095	positive regulation of invasive growth in response to glucose limitation by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0045944,GO:2000219	8
GO:0036097	obsolete pre-miRNA 3'-end processing	biological_process		NA
GO:0036098	male germ-line stem cell maintenance	biological_process	GO:0030718	6
GO:0036099	female germ-line stem cell maintenance	biological_process	GO:0030718	6
GO:0036100	leukotriene catabolic process	biological_process	GO:0006691,GO:0009062,GO:1901523	7
GO:0036101	leukotriene B4 catabolic process	biological_process	GO:0036100,GO:0036102,GO:0042758,GO:1901616	6
GO:0036102	leukotriene B4 metabolic process	biological_process	GO:0001676,GO:0006691,GO:1901615	5
GO:0036103	Kdo2-lipid A metabolic process	biological_process	GO:0006644,GO:0006664,GO:0043648,GO:1901269	6
GO:0036104	Kdo2-lipid A biosynthetic process	biological_process	GO:0008654,GO:0009247,GO:0036103,GO:0043650,GO:1901271	6
GO:0036107	4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate metabolic process	biological_process	GO:0006644,GO:0006664,GO:0006721	6
GO:0036108	4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate biosynthetic process	biological_process	GO:0008654,GO:0009247,GO:0016114,GO:0036107	6
GO:0036109	alpha-linolenic acid metabolic process	biological_process	GO:0001676,GO:0033559	7
GO:0036110	cellular response to inositol starvation	biological_process	GO:0009267	6
GO:0036111	very long-chain fatty-acyl-CoA metabolic process	biological_process	GO:0035337	7
GO:0036112	medium-chain fatty-acyl-CoA metabolic process	biological_process	GO:0035337	7
GO:0036113	very long-chain fatty-acyl-CoA catabolic process	biological_process	GO:0036111,GO:0036115	6
GO:0036114	medium-chain fatty-acyl-CoA catabolic process	biological_process	GO:0036112,GO:0036115	6
GO:0036115	fatty-acyl-CoA catabolic process	biological_process	GO:0009109,GO:0035337,GO:0044273,GO:1901575	5
GO:0036116	long-chain fatty-acyl-CoA catabolic process	biological_process	GO:0035336,GO:0036115	6
GO:0036118	hyaluranon cable assembly	biological_process	GO:0022607	5
GO:0036119	response to platelet-derived growth factor	biological_process	GO:0009719,GO:0070848	4
GO:0036120	cellular response to platelet-derived growth factor stimulus	biological_process	GO:0036119,GO:0071363,GO:0071495	5
GO:0036123	histone H3-K9 dimethylation	biological_process	GO:0018027,GO:0051567	7
