EntrezGene ID	Agilent SurePrint G3 GE 8x60k probe
65980	A_23_P19004
100506495	
113878	
113878	A_33_P3502640
113878	A_33_P3365666
113878	A_33_P3240158
4288	A_24_P346855
4288	A_33_P3374210
4288	A_33_P3374205
4288	
2355	
2355	A_23_P348121
25821	A_23_P145068
25821	
90580	A_23_P310532
90580	
55713	A_23_P91250
55713	
929	A_33_P3284508
929	
167681	A_23_P42397
285533	
10008	A_23_P24948
10008	
100131395	
5001	A_23_P31414
5001	
219447	A_33_P3360157
101927683	
6998	A_23_P366376
112802	A_23_P99044
101927769	
79714	A_23_P69362
79714	
10234	A_33_P3329522
10234	A_23_P253958
10234	
6738	A_24_P222684
6738	
4992	A_23_P318890
200845	A_23_P385246
200845	
3001	A_33_P3376821
79747	A_23_P70643
79747	
79747	A_33_P3400309
6521	A_33_P3400217
6521	A_23_P89380
6521	A_24_P385190
7691	A_24_P121846
100652824	A_33_P3307945
100652824	
57665	A_23_P90911
101927277	
92856	
374973	A_32_P97862
374973	
120526	
120526	A_32_P198303
23154	A_23_P97736
23154	
440225	A_33_P3856171
440225	A_33_P3240348
26127	A_23_P390734
26127	A_33_P3369262
26127	A_33_P3369258
26127	
11178	A_23_P20443
11178	A_33_P3212302
11178	A_33_P3212305
3937	A_23_P30547
3937	
83448	A_24_P167496
83448	
84874	A_24_P88775
84874	
8815	A_23_P47208
7295	
5003	
120586	A_33_P3397530
57132	A_33_P3276475
150590	A_33_P3216853
150590	
9258	A_33_P3256680
9258	
2987	A_33_P3399291
2987	
643641	A_24_P333421
643641	
283987	A_33_P3274935
283987	
79680	A_33_P3297205
79680	
113189	A_24_P210637
6357	
9851	
9851	A_23_P89543
5575	A_23_P83599
5575	A_32_P72394
5575	A_33_P3360675
5575	
100505622	
146429	A_33_P3294603
146429	
98	
98	A_24_P336848
389813	A_33_P3328270
642864	A_32_P70056
121838	
121838	A_33_P3402284
9414	A_33_P3215527
9414	A_33_P3215529
9414	A_33_P3282963
9414	
9414	A_23_P9293
550112	A_33_P3254756
550112	A_19_P00320846
550112	A_19_P00321263
550112	A_19_P00319376
550112	A_19_P00321264
550112	
201134	A_23_P83976
201134	
54344	A_23_P72840
54344	A_33_P3257460
51124	
55036	A_33_P3302518
55036	A_24_P160680
55036	
308	A_23_P69720
308	
158257	A_33_P3417740
10450	
646627	
6576	
93109	A_24_P409985
93109	A_23_P428842
93109	
10298	
10298	A_24_P313822
117195	A_23_P389371
624	A_23_P304897
624	
55646	A_23_P41327
55646	
3945	A_23_P53476
3945	A_33_P3231432
3945	
221830	A_23_P386561
221830	
120103	A_33_P3422991
120103	A_23_P86838
120103	
1917	A_33_P3229953
3977	A_24_P397386
3977	
152579	A_23_P92543
152579	
6578	A_23_P135990
6578	
3743	A_23_P164897
105371807	
101928776	
6546	A_33_P3262156
6546	A_32_P147078
6546	A_24_P136866
10556	A_24_P81514
10556	
10556	A_33_P3233666
10556	A_33_P3233659
1176	A_23_P69958
1176	A_33_P3429575
1176	A_33_P3429576
1176	
219473	A_23_P36050
252839	A_33_P3239405
252839	A_23_P114952
100873940	
23258	A_23_P321201
23258	
340359	A_33_P3288491
154860	A_33_P3217009
154860	
9241	A_33_P3391796
387104	
9797	A_23_P57819
9797	
83660	
83660	A_33_P3264815
55753	A_23_P161297
55753	
641518	A_24_P213788
641518	
641518	A_33_P3329356
100874087	
2071	A_23_P5325
2071	
2357	A_23_P38795
100874064	
11041	A_23_P86900
286256	
286256	A_23_P32115
120379	A_33_P3278058
55843	
128368	A_33_P3381107
7741	A_23_P145247
7741	
78995	A_24_P48248
78995	A_33_P3295838
645323	
645323	A_33_P3347672
645323	A_32_P127350
22832	A_23_P145424
22832	
100462983	
79334	A_23_P128868
135892	A_33_P3293748
135892	
6640	A_24_P322709
5360	A_23_P5983
2086	A_33_P3228355
2086	
84765	A_23_P208198
84765	A_33_P3248035
84765	A_23_P309207
84765	
79621	A_33_P3213857
79621	A_19_P00329499
79621	A_19_P00326759
79621	
1282	A_23_P65240
1282	
153129	A_32_P126311
153129	
80741	A_24_P7584
54627	
2224	A_24_P114183
2224	
5557	
94009	A_24_P340696
94009	
1475	A_23_P41114
1936	
203522	A_33_P3290800
203522	A_23_P363647
55276	A_23_P7172
55276	
170690	
170690	A_23_P41629
26628	
2890	
2890	A_23_P303072
720	
285401	A_19_P00322464
285401	A_19_P00318292
285401	A_33_P3889179
285401	A_19_P00318614
285401	A_19_P00319509
285401	A_19_P00319369
285401	A_19_P00322164
285401	A_19_P00319217
285401	A_19_P00328579
285401	A_19_P00322946
360	A_33_P3209591
360	A_23_P112482
135250	A_33_P3279847
135250	A_23_P8253
135250	
10123	A_33_P3323722
343068	A_33_P3394559
343068	A_33_P3309911
343068	A_33_P3249449
1329	A_33_P3274851
102724594	A_23_P6303
10492	
10492	A_23_P214798
3312	A_33_P3390758
3312	A_33_P3323463
3312	A_33_P3346688
3312	A_24_P177553
3312	
390651	A_33_P3308142
60673	
60673	A_23_P116840
7756	A_19_P00321509
7756	A_33_P3230350
7756	A_19_P00317978
7756	A_23_P118690
7756	
139886	A_33_P3392698
139886	A_32_P222961
969	A_23_P87879
969	A_33_P3241021
969	
130013	
1747	A_24_P296587
1747	
30820	
30820	A_23_P30554
155054	A_24_P941166
155054	
101928516	
5164	A_23_P207517
5164	
91227	A_32_P319200
91227	A_33_P3408953
9456	A_33_P3372251
9456	A_33_P3372257
9456	
152789	A_33_P3221114
152789	
9519	A_33_P3380682
9519	
9519	A_23_P168276
79657	
548645	A_23_P397019
83595	A_23_P306987
4608	A_23_P148737
2966	A_24_P274640
2966	
2966	A_33_P3391970
728340	A_33_P3391970
23641	A_33_P3215113
4700	
23230	
23230	A_23_P217098
100505547	
900	
900	A_33_P3232277
900	A_23_P58606
26056	A_23_P415006
26056	
84950	A_24_P97001
84950	
63893	A_24_P172993
63893	
6614	A_23_P17481
284257	A_33_P3503284
79943	
79943	A_23_P60101
55304	A_33_P3415395
55304	A_24_P40721
55304	A_24_P49260
55304	
4654	A_33_P3334773
169966	A_23_P402919
541472	A_33_P3249674
203413	A_23_P432352
5940	A_23_P171397
5940	A_33_P3382648
5940	A_24_P400604
50	A_23_P103149
50	
55075	A_33_P3323718
55075	
8315	
101928626	
101928626	A_33_P3304748
2621	A_33_P3352085
2621	A_23_P146922
2621	
57544	A_23_P398836
57544	
399670	A_33_P3312802
399670	
9567	A_24_P168760
9567	
8501	A_23_P52939
8501	
100996246	
101928684	
22919	A_23_P40354
22919	A_24_P220058
7290	A_23_P154938
7290	
9646	A_23_P127676
9646	
266977	A_23_P214267
266977	
390437	A_33_P3218664
8241	A_23_P125815
8241	
723961	
723961	A_33_P3326165
84076	A_33_P3274955
3716	A_33_P3784283
3716	
28966	
28966	A_33_P3702364
28966	A_33_P3417582
105372273	
93129	A_23_P106898
93129	
57622	A_33_P3229552
10332	A_23_P208482
10332	A_24_P246196
10332	
3207	A_33_P3264528
400997	A_33_P3359858
400997	
89848	A_23_P343826
89848	
101927543	
266743	A_32_P478023
266743	
84984	A_32_P212058
100874021	
100287042	
9612	A_23_P203891
9612	
114796	A_33_P3565787
114796	A_23_P123086
114796	
136853	A_23_P8571
79733	A_23_P35871
79733	
26262	A_23_P425516
26262	A_33_P3257784
26262	
149465	
79065	A_33_P3270404
79065	A_33_P3226643
79065	A_23_P5441
79065	
101927837	
80757	A_33_P3411632
80757	
201164	A_23_P360626
6370	A_33_P3312242
6370	A_23_P55828
54708	A_24_P64393
54708	
106144526	
101927123	
7171	
7171	A_23_P141974
7171	A_24_P82880
84210	A_33_P3420266
84210	
8749	
120787	A_33_P3385762
219970	A_23_P47484
1836	A_33_P3277447
1836	
100874051	
1471	A_33_P3228271
1471	A_33_P3228266
79695	
273	A_23_P31273
273	
375387	A_23_P132856
375387	
100874038	
100874037	
338817	A_33_P3887081
338817	
445577	A_32_P48949
100132594	
57572	
1793	A_23_P45059
1793	
440533	A_24_P357726
440533	A_24_P392110
440533	
10380	A_24_P122636
10380	A_23_P104046
10380	
5432	A_23_P3527
5432	
51412	A_23_P145681
51412	
8480	A_33_P3443165
8480	
10391	A_23_P117694
283248	A_33_P3211929
10186	A_23_P88069
10186	
5190	A_33_P3265016
5190	A_23_P42144
1823	A_23_P38696
1833	A_23_P87678
2210	
2210	A_23_P63390
105375875	
28998	A_23_P44974
28998	
3128	A_24_P169013
5676	
55844	A_23_P135778
55844	
100124700	A_19_P00330814
100124700	A_19_P00330464
100124700	A_19_P00329806
100124700	A_32_P168442
100124700	A_19_P00326808
100124700	
65979	
65979	A_33_P3321611
65979	A_24_P119577
65979	A_33_P3321602
1362	A_24_P53282
1362	
378950	A_23_P171397
378950	A_33_P3382648
378950	A_24_P400604
79716	A_24_P45005
79716	A_33_P3332865
79716	A_32_P797019
79716	
101928371	
56257	
375033	
375033	A_24_P943301
221491	A_23_P81993
221491	
339665	A_23_P259357
339665	A_33_P3273143
339665	
51673	
79147	
79147	A_23_P164946
10712	A_33_P3359160
10712	A_33_P3359157
10712	A_23_P103690
10712	A_33_P3346791
653489	A_24_P85942
64762	
64762	A_23_P66948
60343	A_33_P3215864
60343	
349334	
651746	A_33_P3213468
651746	A_19_P00803685
100288122	
645513	A_33_P3287028
645513	
90485	A_33_P3247609
90485	
5875	
9053	A_33_P3375576
6561	A_24_P355057
6561	
54516	A_23_P214882
54516	A_33_P3352449
54516	
100129726	A_23_P348911
5753	A_23_P56978
64172	A_24_P302574
64172	
8631	A_23_P100730
8631	
51616	A_24_P391431
51616	
53354	A_33_P3227788
53354	
100506826	
150290	A_23_P143650
150290	
400728	A_33_P3239087
400728	A_33_P3417404
400728	A_33_P3330906
55791	A_23_P160689
6468	A_23_P342825
6468	
133121	A_24_P397255
133121	
5244	
5244	A_33_P3336760
100874086	
84878	A_23_P164623
84878	
56977	
56977	A_24_P163237
7349	A_33_P3353030
4064	A_23_P257815
4064	
285362	
285362	A_33_P3219711
285362	A_23_P69242
22796	
22796	A_23_P160809
23279	A_33_P3311160
23279	A_23_P43726
23279	
84154	A_23_P19210
3239	A_33_P3246268
1040	A_23_P7250
1040	A_24_P938614
1040	
2494	A_23_P161004
2494	A_33_P3389728
2494	
5948	A_23_P80491
5948	
9738	A_24_P373286
9738	
8605	A_23_P50508
8605	
59277	A_23_P204630
59277	
55690	
55690	A_23_P500282
100037417	A_33_P3340205
60529	A_33_P3273068
60529	A_33_P3273073
23760	A_24_P305678
23760	
10637	A_23_P160336
10637	
10971	A_23_P131723
10971	
387640	A_32_P152767
387640	A_33_P3250209
387640	
7644	
7644	A_33_P3217230
7644	A_32_P144908
729233	A_33_P3365087
51225	A_23_P141429
100310846	A_33_P3321522
7248	A_24_P329635
7248	
7248	A_33_P3359373
219855	A_33_P3474319
219855	A_33_P3261743
219855	
51176	A_24_P20630
51176	
3238	A_23_P154420
1293	A_33_P3210488
1293	
1293	A_33_P3280385
2209	A_23_P63390
2209	
153163	A_32_P888644
153163	
441376	A_32_P181527
2100	A_23_P54100
2100	A_33_P3347911
2100	
6187	
6187	A_33_P3563369
10242	
10242	A_33_P3395191
64398	A_33_P3248967
64398	
6297	A_23_P48585
6297	
51030	A_23_P118516
51030	
2876	A_33_P3239849
5522	A_24_P3415
5522	
10886	A_23_P155900
399	
399	A_23_P58132
54659	A_33_P3302075
54659	A_24_P222872
101929517	
5901	A_32_P506600
5901	
159195	A_23_P355536
159195	
162968	A_33_P3239143
162968	A_33_P3323323
162968	
91369	A_33_P3386581
91369	
22993	A_33_P3379941
22993	
4488	A_24_P132008
2953	A_33_P3289045
2953	A_23_P109427
54965	
54965	A_33_P3242388
200185	
9382	A_33_P3372580
9382	
4521	A_23_P134295
4521	
84629	A_33_P3306159
84629	A_23_P377434
84629	A_33_P3321507
84629	
9947	A_23_P217178
9947	A_33_P3241831
9947	
59338	
59338	A_23_P115792
59338	A_24_P269814
142679	
140890	
140890	A_24_P191833
79759	A_33_P3290487
79759	
2938	
100873939	
1901	A_23_P404481
1901	
26958	A_23_P61280
26958	
84520	
56931	A_33_P3344264
56931	
254240	A_33_P3255384
254240	A_33_P3292064
148252	A_23_P386942
148252	
201633	A_33_P3235213
201633	A_33_P3342056
201633	
145258	A_23_P76774
55303	A_24_P209455
219681	A_33_P3220207
219681	A_23_P86540
219681	
9087	A_23_P171388
645	A_33_P3360728
10278	A_23_P48561
8790	A_33_P3388815
8790	A_23_P200030
8790	
641365	A_33_P3801085
641365	
285375	A_19_P00316743
285375	A_19_P00317431
285375	A_33_P3792370
65094	A_33_P3306113
65094	
149603	A_24_P23995
149603	A_33_P3254048
90134	A_23_P410040
90134	
83590	A_33_P3268763
83590	
101927762	A_32_P120183
9451	A_23_P135857
9451	
317749	A_33_P3213997
317749	A_33_P3383436
317749	
84570	A_24_P257478
84570	
440107	
440107	A_33_P3306679
388135	A_33_P3398917
388135	A_33_P3407994
128439	A_19_P00318152
128439	A_19_P00316034
128439	A_19_P00318014
128439	A_19_P00318013
128439	A_19_P00320792
128439	A_19_P00321810
128439	A_19_P00321495
100463486	
83450	
23511	
101752399	
101752399	A_24_P403244
2251	
2251	A_23_P105705
5937	A_33_P3316323
5937	A_23_P431410
5937	A_33_P3271490
5937	
10411	A_32_P393316
10411	
10411	A_33_P3389178
10411	A_23_P151307
30836	
10899	
55105	A_23_P34757
55105	A_33_P3355743
55105	
26953	A_23_P146379
26953	
55150	A_23_P153524
55150	A_33_P3361442
126410	A_24_P331150
1056	A_23_P169503
1056	A_33_P3219303
100288527	A_33_P3258557
100288527	A_33_P3339915
100288527	A_33_P3317412
100288527	A_33_P3254012
100288527	A_33_P3224249
79960	A_23_P410587
79960	A_33_P3252925
79960	
11112	A_23_P335428
11112	
254050	
84630	A_33_P3215282
84630	A_33_P3392374
50619	A_33_P3353073
50619	A_23_P321913
50619	
8449	A_23_P168062
390928	A_33_P3358957
390928	
27341	
80195	A_33_P3280779
80195	A_33_P3280784
80195	A_23_P97853
80195	
91319	A_33_P3724155
91319	A_33_P3724157
91319	
257397	A_23_P305033
257397	A_32_P162150
257397	A_33_P3251347
257397	
7022	A_23_P120472
7022	
245	A_32_P440768
245	
150280	A_23_P428366
150280	
644815	A_33_P3335391
644815	A_33_P3335386
644815	
57110	A_23_P57658
57110	
5648	A_23_P397933
5648	
58531	A_33_P3363732
55259	A_23_P95231
55259	A_33_P3378790
55259	
3881	
100506937	
51232	
1163	A_23_P45917
55756	A_23_P8848
55756	
51439	
255426	A_24_P383762
255426	
148137	A_24_P57170
148137	A_24_P361643
148137	
26173	A_33_P3341154
26173	A_33_P3316045
26173	
594855	A_23_P117851
1347	A_23_P81690
1347	
29985	A_24_P382467
6538	A_23_P418562
6538	
2206	
2206	A_33_P3295313
2206	A_23_P1904
105375614	A_33_P3401482
103689845	
105664404	
5287	A_23_P200710
5287	
5287	A_33_P3419419
399888	A_33_P3330404
4077	A_23_P207399
4077	
4077	A_33_P3305770
84276	A_23_P110005
84276	
58985	
26175	
1576	
1576	A_33_P3251342
101928012	
23396	A_23_P330262
23396	
5727	A_33_P3415410
5727	A_24_P106910
5727	A_33_P3239112
5727	
27306	A_23_P10506
27306	
114900	A_33_P3210492
114900	
91120	
91120	A_23_P28012
91120	A_24_P944588
389549	A_33_P3402931
389549	
480	A_24_P307626
480	
9354	A_23_P203137
9354	
4330	A_23_P6381
4330	
64130	A_23_P164912
64130	
145978	A_24_P296274
145978	A_23_P382094
6135	A_23_P62605
6135	
2030	A_23_P133694
2030	
3231	A_23_P120243
390439	A_23_P37231
84868	A_24_P411561
84868	
283209	A_33_P3363260
283209	
51503	
101929152	
3421	
101927580	
3552	A_23_P72096
54437	A_33_P3365228
54437	A_23_P121374
54437	
767558	A_24_P55465
100996331	A_23_P420348
100996331	A_32_P16007
136319	A_24_P55465
136319	A_33_P3230090
136319	
685	A_23_P135722
685	
3703	
122961	A_23_P151746
100874151	A_33_P3328835
196	A_23_P215566
196	A_33_P3316800
196	
146433	
199786	A_33_P3350259
199786	A_23_P345799
199786	
100507144	
51421	A_23_P166686
51421	
3550	
3550	A_23_P133245
84181	A_24_P943575
84181	A_33_P3401452
84181	
84181	A_23_P102607
64433	A_33_P3297587
144568	A_33_P3525263
144568	
60436	A_23_P79794
60436	
8027	A_33_P3287840
8027	A_23_P1343
8027	
100507392	
5866	A_23_P75800
5866	A_19_P00811063
5866	
5435	A_33_P3318960
5435	A_24_P417007
5435	A_33_P3383561
5435	A_33_P3318963
5435	A_33_P3371460
5435	
83988	A_23_P215883
83988	
83988	A_33_P3384695
10093	A_24_P20383
10093	
148066	A_23_P374559
165530	A_23_P380990
165530	
5265	
341032	A_33_P3237260
3696	
3696	A_24_P759477
80742	A_33_P3362616
80742	A_33_P3257170
80742	
7476	A_23_P258410
7476	
89795	
89795	A_33_P3336273
89795	A_23_P13740
728927	
728927	A_24_P897062
59345	A_32_P171313
59345	
725	A_23_P319598
725	
92482	A_33_P3316983
92482	A_24_P743869
92482	A_33_P3290296
92482	
92291	A_23_P101972
92291	
8886	A_33_P3235340
8886	
10845	A_23_P140511
10845	
102723099	
51184	A_33_P3389837
51184	
84966	A_32_P78101
84966	
146434	A_24_P378402
65999	
65999	A_33_P3233273
65059	A_33_P3217020
65059	A_24_P924862
65059	A_33_P3421571
65059	
153020	A_33_P3364646
153020	
27302	A_23_P131588
3978	A_23_P39116
3978	
10458	
10458	A_23_P61810
10458	A_23_P315836
9912	A_23_P26854
9912	A_33_P3410385
9912	
56000	A_23_P171336
56000	
4711	A_33_P3340164
4711	A_33_P3296682
4711	
554226	A_33_P3301469
554226	
56850	A_23_P73548
56850	
56850	A_33_P3362806
84218	
116028	
116028	A_23_P353717
138162	A_23_P422115
138162	A_33_P3217649
138162	
8440	A_33_P3268567
8440	A_33_P3268564
6352	A_23_P152838
440153	A_23_P128868
9699	A_24_P332816
9699	A_23_P147786
9699	
9638	
64711	A_33_P3302185
4122	A_33_P3316403
4122	
4122	A_23_P37569
577	A_23_P252556
577	
4215	A_33_P3271430
4215	
143686	A_23_P361448
143686	
3123	A_24_P343233
105369230	A_24_P343233
4648	
4648	A_23_P209799
84985	
84985	A_23_P216052
80301	A_23_P129246
100192426	A_33_P3258462
81558	A_23_P78053
81558	
200734	A_32_P225854
200734	
53916	
5345	
5345	A_23_P89270
26263	A_24_P13715
26263	A_23_P65870
26263	
7447	
7447	A_23_P209978
3357	A_23_P16953
84289	A_24_P34545
84289	A_32_P60223
84289	
100129216	
55884	A_23_P259272
55884	
10720	A_23_P212968
10720	
90024	A_33_P3402600
116511	A_23_P214565
3953	A_33_P3303449
3953	A_23_P161135
3953	A_24_P231104
3953	
79958	A_23_P78608
79958	
27440	A_23_P57370
27440	
79867	
144193	A_32_P122226
144193	
2533	A_24_P393740
2533	
58528	A_19_P00806129
58528	
1010	
101928440	
10200	
10200	A_23_P140848
100533181	A_23_P161769
10312	A_33_P3219965
10312	
79819	A_33_P3379381
79819	
168620	A_33_P3312730
2558	A_23_P436618
2558	
168433	A_23_P42963
203197	
203197	A_24_P915196
493901	A_33_P3332292
814	
814	A_23_P250347
105370616	
51214	A_33_P3312819
3824	A_23_P204208
3824	A_33_P3406196
3824	
116534	A_24_P315638
51170	A_23_P408271
51170	
4621	
266812	A_23_P144369
7508	A_24_P88921
7508	
378925	A_24_P170234
28954	A_23_P28948
29990	A_24_P403244
29990	
494118	A_33_P3276653
79632	A_23_P167818
79632	A_33_P3235776
79632	
10311	A_23_P154874
10311	A_24_P254346
10311	A_24_P164894
10311	
390323	A_33_P3330881
101929140	
101927150	
8543	A_23_P380181
8543	A_33_P3298425
55787	
59269	A_33_P3216694
59269	A_32_P59302
59269	
51177	A_33_P3330039
51177	A_33_P3373403
51177	
4171	A_32_P103633
4171	
149483	A_33_P3351686
149483	
64663	A_33_P3233608
64663	A_32_P219660
317716	
317716	A_24_P194278
169841	A_33_P3421363
169841	A_33_P3421365
169841	A_33_P3342111
23164	
23164	A_33_P3230541
23164	A_33_P3230528
23164	A_19_P00317887
23164	A_23_P15348
23164	A_19_P00803575
23164	A_19_P00811812
23164	A_33_P3230526
2359	A_33_P3247042
7379	
122651	A_23_P65472
4009	A_33_P3350658
83468	A_33_P3383356
83468	A_23_P48198
83468	
7965	A_23_P70991
7965	
8559	A_23_P127195
8559	
285498	
285498	A_24_P230540
285498	A_33_P3318439
5930	
105373463	A_33_P3236259
85301	A_23_P158096
85301	A_24_P363896
85301	A_33_P3413168
85301	
50862	A_24_P372625
50862	
344807	A_23_P325155
100861544	
8514	A_33_P3228190
8514	A_24_P151
8514	
83650	A_23_P59988
646000	A_23_P59988
145814	A_32_P3534
23174	A_33_P3216319
23174	A_23_P100420
23174	
26061	A_23_P121182
26061	
25904	A_23_P112652
25904	
2774	A_33_P3337415
2774	
53829	A_24_P63136
10990	
11060	A_23_P206684
11060	
11060	A_24_P342086
375057	A_33_P3332156
375057	A_32_P458472
375057	
7704	A_23_P104804
7704	
101927058	
1028	A_23_P428129
64145	A_24_P85181
64145	
5394	
100874042	
162989	A_24_P207479
162989	
102659353	
342096	A_23_P106371
342096	A_33_P3259440
342096	
9839	A_33_P3243832
9839	A_23_P142560
9839	
26164	
26164	A_24_P382630
102724197	A_33_P3408953
102724823	A_33_P3408953
94101	A_24_P371053
94101	A_23_P120194
94101	A_33_P3313559
101927134	
101927134	A_19_P00322837
101927134	A_19_P00322836
57471	A_33_P3250165
57471	A_24_P276873
57471	A_23_P102017
6641	A_23_P95029
6641	
285175	A_33_P3410251
285175	A_24_P817863
285175	A_23_P350808
285175	
285175	A_33_P3274642
9244	
9244	A_33_P3252286
5331	A_33_P3260623
5331	
63901	A_24_P141629
63901	
55072	
29974	
4905	A_33_P3284108
4905	A_23_P15714
26589	A_32_P209989
26589	
55015	A_23_P163113
55015	
128869	A_33_P3769406
128869	
55558	A_33_P3413048
55558	
102723766	
102157401	
23554	A_23_P145984
23554	
22838	A_23_P213592
22838	A_33_P3354061
22838	
22864	A_23_P10374
22864	
100506474	
150737	A_23_P408913
120939	A_23_P318938
120939	
390151	A_33_P3300864
441054	
441054	A_33_P3247175
643847	A_23_P150549
643847	
643847	A_33_P3221111
11277	A_33_P3383866
6548	A_24_P71373
6548	A_24_P350683
6548	A_33_P3267059
10150	A_33_P3391076
10150	A_24_P56317
10150	
345079	A_33_P3291279
8715	A_32_P126733
8715	
8715	A_33_P3274627
140545	A_33_P3301620
140545	A_23_P19816
140545	
2187	A_23_P356021
2187	
30815	A_23_P315892
30815	
30815	A_33_P3254751
83643	A_24_P369232
79887	A_23_P87709
79887	
51130	A_33_P3349474
51130	
51130	A_23_P56833
84190	A_23_P345928
84190	
4951	A_32_P145867
4951	
84904	A_33_P3256738
84904	A_33_P3401284
84904	A_33_P3539223
84904	
284415	A_33_P3514487
130340	A_33_P3289005
130340	A_24_P105747
130340	A_33_P3275707
130340	A_33_P3288995
130340	A_33_P3289000
28959	A_23_P157007
9278	
392862	A_33_P3411097
392862	A_33_P3414137
284865	
8317	A_23_P148807
8317	
27239	A_33_P3243439
27239	
93594	
93594	A_23_P334218
93594	A_33_P3346338
93594	A_33_P3346348
7478	A_23_P58854
644767	A_33_P3329632
728	
728	A_23_P153562
51542	A_24_P199929
51542	A_23_P131737
80209	A_32_P70135
80209	A_33_P3398533
80209	
440689	A_33_P3229239
440689	A_33_P3253501
440689	A_33_P3229083
440689	A_33_P3229241
147409	A_32_P538928
27350	A_23_P120931
10276	A_23_P83931
10276	A_33_P3210085
10276	
4026	
4026	A_33_P3221253
4026	A_19_P00811706
340385	
340385	A_24_P944320
101927851	
25992	A_33_P3263497
25992	A_33_P3871347
25992	
116236	A_33_P3216913
84847	A_24_P120734
1438	A_33_P3232688
1438	
349149	A_24_P43723
94137	A_23_P309396
94137	A_33_P3299719
100505929	A_33_P3781094
10462	A_23_P141505
10462	
151647	A_33_P3357999
151647	A_32_P71571
151647	
340024	A_33_P3220545
51390	A_33_P3416574
51390	A_33_P3416563
51390	A_23_P93431
51390	A_33_P3416568
51390	
104472717	
7373	
7373	A_32_P80850
7373	A_23_P216361
2358	
2358	A_23_P55649
653121	A_33_P3475737
102546229	
84239	
84239	A_23_P29394
27147	A_23_P257583
27147	
27147	A_33_P3248629
84547	A_23_P156632
5067	A_24_P71649
5067	
441521	A_32_P170547
3364	A_33_P3330841
3364	
122258	
10014	A_24_P125283
10014	
2995	A_24_P139901
2995	
64231	A_23_P203376
64231	A_23_P36120
64231	
79005	A_23_P34968
79005	
100534012	A_23_P34968
100534012	
3646	
3646	A_33_P3339885
8551	A_33_P3238285
197135	
