EntrezGene ID	Affy HG U133-PLUS-2 probeset
23165	212247_at
23165	
213	1565228_s_at
213	211298_s_at
213	
213	214837_at
128859	1555535_at
2690	205498_at
2690	
54943	220372_at
100533496	228482_at
100533496	244698_at
100533496	
29088	218027_at
29088	
23040	1554633_a_at
23040	210016_at
23040	
23040	216672_s_at
23040	241485_at
23229	203264_s_at
23229	203263_s_at
23229	
23126	212153_at
23126	
23126	215281_x_at
105372918	
148189	
148189	235191_at
148189	232281_at
148189	242663_at
148189	236653_at
148189	1558256_at
11328	212169_at
11328	
10325	205540_s_at
10325	
25766	
25766	226966_at
7483	230643_at
7483	1553045_at
55004	
55004	223009_at
51780	210878_s_at
51780	201643_x_at
51780	
56106	211875_x_at
56106	209079_x_at
56106	211876_x_at
56106	215836_s_at
56106	205717_x_at
56106	211066_x_at
56106	216352_x_at
730755	1555673_at
27031	235410_at
27031	235432_at
27031	
9955	219985_at
9955	
125919	
3767	231740_at
3767	
8295	214908_s_at
8295	202642_s_at
8295	
102467212	
80816	232838_at
80816	
80816	233536_at
80816	214162_at
57106	223284_at
57106	
10066	224921_at
10066	218143_s_at
10066	
7469	34225_at
7469	244260_at
7469	203112_s_at
7469	
81624	232596_at
81624	229097_at
81624	
81624	220997_s_at
162427	212697_at
162427	
54926	223014_at
54926	226954_at
64078	220475_at
64078	232277_at
64078	
341208	
102724386	1561795_at
102724386	
8407	210978_s_at
8407	200916_at
54961	51192_at
54961	219241_x_at
54961	219919_s_at
54961	
55869	223345_at
55869	223909_s_at
55869	223908_at
55869	
80309	228509_at
80309	
101930028	1569784_at
1215	214533_at
129685	229412_at
129685	1556978_a_at
129685	1552494_at
129685	
129685	1556176_at
129685	1556178_x_at
85294	220970_s_at
57448	233093_s_at
57448	224635_s_at
57448	
8443	
8443	201956_s_at
285172	1554178_a_at
285172	1558959_at
285172	229460_at
285172	1562579_at
285172	231874_at
285172	
51480	207281_x_at
51480	211403_x_at
646892	
6722	202401_s_at
6722	202400_s_at
79158	212959_s_at
79158	
79158	240106_at
79158	220398_at
104355291	
85379	1565618_at
85379	1563478_at
85379	
85379	225525_at
57088	218901_at
57088	
257407	213143_at
257407	213148_at
257407	
374739	240119_at
100873977	
729020	216574_s_at
143689	
143689	230480_at
729013	235010_at
729013	
10265	210239_at
100996630	
5033	207543_s_at
5033	
54851	219069_at
54851	
55511	220793_at
10170	224009_x_at
10170	223952_x_at
10170	219799_s_at
10170	
400553	
1538	216778_s_at
1538	216779_at
9378	209915_s_at
9378	237535_x_at
9378	209914_s_at
9378	228547_at
9378	216096_s_at
9378	1558708_at
9378	
9378	240678_at
199953	227617_at
199953	228671_at
199953	
84173	
84173	226286_at
7399	
7399	207706_at
9443	204350_s_at
9443	204349_at
9443	231272_at
201254	209478_at
2529	210506_at
2529	217696_at
84305	224465_s_at
84305	
84305	242304_at
2799	212334_at
2799	212335_at
2799	203676_at
2799	
5867	
5867	203582_s_at
5867	206272_at
5867	203581_at
4139	226653_at
4139	221047_s_at
4139	
91603	226315_at
91603	226323_at
255512	1555865_at
10625	201362_at
10625	201363_s_at
10625	206245_s_at
10625	
151195	228810_at
151195	
151195	227280_s_at
388523	
145483	
145483	235378_at
145483	242608_x_at
101929310	
3563	206148_at
3563	
54938	218702_at
54938	
1087	211848_s_at
1087	206198_s_at
1087	206199_at
254013	1569792_a_at
254013	1554582_a_at
254013	1554583_a_at
254013	1563475_s_at
254013	1563474_at
254013	
101929328	1569763_at
101929328	
101927667	
101927667	243924_at
101927667	1560238_at
9753	206507_at
9753	217098_s_at
200014	225323_at
200014	
200014	237337_at
200014	242487_at
720	214428_x_at
720	208451_s_at
720	1559036_at
720	235856_at
150297	1555990_at
150297	1555991_s_at
23420	221853_s_at
23420	217225_x_at
200504	238222_at
162540	
5351	200827_at
5351	
9768	211713_x_at
9768	202503_s_at
9768	
152110	237227_at
152110	
148362	
148362	239078_at
148362	226128_at
148362	241908_at
30832	234409_at
30832	228208_x_at
91574	223476_s_at
91574	223477_s_at
91574	232650_at
90416	
90416	1560814_a_at
90416	225397_at
90416	1558648_at
100874092	
4046	203523_at
4046	
56675	219557_s_at
56675	222900_at
56675	
100128977	
79104	
79104	240083_at
84328	226087_at
84328	226081_at
5408	211766_s_at
5408	
898	213523_at
898	
9804	241448_at
9804	212773_s_at
9804	200662_s_at
83795	234554_at
1198	202140_s_at
1198	
1198	238072_at
22944	205664_at
22944	
22944	236887_at
5801	210675_s_at
5801	206084_at
5801	
4627	211926_s_at
4627	
55760	218198_at
55760	
23024	
23024	1555587_at
23024	212915_at
128822	1554386_at
9421	220138_at
6554	207185_at
100505768	237760_at
5094	204031_s_at
5094	
5094	213263_s_at
5094	213264_at
5094	213517_at
5094	229467_at
552900	209836_x_at
552900	210396_s_at
56271	215440_s_at
151278	1553485_at
151278	
55610	1554216_at
55610	1554217_a_at
55610	226031_at
55610	
55610	207045_at
2635	223434_at
2635	
100129345	
78989	219873_at
78989	
83475	208141_s_at
83475	
56906	219596_at
56906	
389634	1560119_at
389634	
51054	220157_x_at
51054	
105377348	230171_at
11017	212440_at
11017	212438_at
11017	
83931	225015_s_at
83931	223852_s_at
83931	
441457	
441457	234414_at
89838	
100288380	
118427	1554524_a_at
118427	1554526_at
118427	
28978	218477_at
53339	217945_at
53339	
7474	205990_s_at
7474	213425_at
7474	
3959	200923_at
3959	
26353	221667_s_at
26353	
152189	235099_at
5891	
5891	205130_at
432	206743_s_at
432	
10574	200812_at
10574	
100874078	
79609	218940_at
79609	
208	236664_at
208	225471_s_at
208	211453_s_at
208	203809_s_at
208	226156_at
208	
208	1560689_s_at
53938	224364_s_at
53938	
10882	205575_at
3692	210213_s_at
3692	
79713	219690_at
79713	
55536	225081_s_at
55536	
126402	1553893_at
56113	211879_x_at
56113	209079_x_at
56113	211876_x_at
56113	215836_s_at
56113	205717_x_at
56113	211066_x_at
56113	216352_x_at
51237	223565_at
51237	221286_s_at
100	204639_at
100	216705_s_at
100	
6642	214531_s_at
6642	201716_at
6642	
6642	213364_s_at
283848	228903_at
283848	
10939	202486_at
10939	1557820_at
10939	232919_at
10939	
23594	219105_x_at
23594	
285193	229211_at
25888	213124_at
25888	213130_at
25888	
81309	
6235	201094_at
6235	
6235	238824_at
10287	
10287	204336_s_at
100874035	1561531_at
6227	200834_s_at
6227	214097_at
6227	
101927726	
339855	1569991_at
339855	
339855	1556411_s_at
339855	1564254_at
7832	201236_s_at
7832	201235_s_at
121274	
121274	229897_at
121274	1554958_at
121274	235179_at
121274	226509_at
2173	205029_s_at
2173	205030_at
2173	216192_at
353139	
100129215	
9686	212399_s_at
9686	214004_s_at
9686	
146227	214068_at
146227	
3305	
54020	218928_s_at
54020	
8608	206753_at
10291	227516_at
10291	201357_s_at
10291	201356_at
10291	216457_s_at
10291	
51520	217810_x_at
51520	223888_s_at
51520	222428_s_at
51520	222427_s_at
51520	
92922	232051_at
3200	
3200	235521_at
3200	208604_s_at
493860	
3848	205900_at
102467147	
55384	210794_s_at
55384	
55384	212732_at
55384	235077_at
55384	227390_at
55384	226210_s_at
55384	226211_at
55384	229557_at
199834	
105372556	
6571	205857_at
6571	1553328_a_at
146845	239916_at
146845	
5830	
5830	215481_s_at
5830	203244_at
3622	205981_s_at
192286	209329_x_at
192286	209328_x_at
148789	
148789	1562391_at
148789	1561714_a_at
29896	204658_at
29896	
29896	213575_at
26136	202720_at
26136	202719_s_at
26136	
29901	205449_at
4666	208635_x_at
4666	200735_x_at
4666	222018_at
4666	
7782	227193_at
7782	238845_at
7782	207362_at
7782	
4217	203837_at
4217	203836_s_at
4217	
526	201089_at
526	
438	206779_s_at
438	210551_s_at
438	
23361	213196_at
3131	204755_x_at
3131	204754_at
3131	204753_s_at
3131	
100130717	
100130717	1559920_a_at
344905	243585_at
344905	1561332_at
344905	
4637	212082_s_at
4637	214002_at
4637	
638	205780_at
202243	229082_at
202243	1553542_at
202243	
3851	213240_s_at
3851	
337867	224298_s_at
337867	
101927396	1561527_at
51144	
51144	1554121_at
51144	217869_at
51144	1554122_a_at
23362	218613_at
23362	203354_s_at
23362	203355_s_at
23362	
5683	201317_s_at
5683	201316_at
116092	224825_at
116092	234942_s_at
116092	
6728	205335_s_at
6728	
5889	206066_s_at
5889	209849_s_at
5889	
147837	1552770_s_at
147837	
55593	233933_s_at
55593	224745_x_at
55593	1555426_a_at
55593	
56948	213398_s_at
56948	
3300	202500_at
3300	
390174	
168507	1553004_at
168507	
29953	
29953	219937_at
254778	
254778	228695_at
254778	228701_at
254778	229430_at
100885781	233170_at
728945	217136_at
116224	235043_at
116224	226443_at
116224	237231_at
116224	235424_at
55137	
55137	238964_at
55137	239710_at
55137	222956_at
55137	242828_at
22918	202878_s_at
22918	202877_s_at
285753	243118_at
285753	
285753	1554019_s_at
285753	232152_at
1365	203954_x_at
1365	203953_s_at
55194	221710_x_at
55194	220134_x_at
85478	1561523_at
85478	1552320_a_at
85478	1552321_a_at
151484	
151484	1562689_at
101928053	
7918	225476_at
7918	225472_at
4023	
4023	203548_s_at
4023	203549_s_at
140775	238434_at
140775	227304_at
140775	231701_s_at
140775	1557986_s_at
140775	1552484_at
140775	227305_s_at
55553	228214_at
55553	224178_s_at
55553	227497_at
55553	227498_at
55553	223865_at
55553	
55553	1563454_at
55553	1570486_at
5045	201945_at
5045	
253430	238739_at
253430	239878_at
29880	218203_at
29880	
342931	
8383	221388_at
7434	205946_at
7434	205947_s_at
7434	211598_x_at
7434	
83849	1560879_a_at
83849	1560878_at
102724488	1560879_a_at
102724488	1560878_at
101929690	1559497_at
101929690	
727982	
1044	206430_at
728090	231568_at
56951	203024_s_at
56951	
58486	
58486	218263_s_at
58486	242552_x_at
2804	201057_s_at
2804	201056_at
2804	
54971	243124_at
54971	
54971	228928_x_at
54971	219966_x_at
54971	233186_s_at
84541	
84541	239835_at
65010	221572_s_at
65010	
63922	226569_s_at
63922	
157680	1553852_at
157680	236254_at
157680	213243_at
157680	220400_at
157680	
5319	206311_s_at
729723	
729723	239325_at
9254	204811_s_at
9254	
9254	242806_at
104355138	
4282	
56963	223468_s_at
56963	
103	201786_s_at
103	
10370	207980_s_at
10370	209357_at
7748	
7748	204234_s_at
9100	209136_s_at
9100	209137_s_at
9100	
7633	216486_x_at
7633	214138_at
54941	235199_at
54941	207735_at
54941	
2286	203391_at
3725	201465_s_at
3725	201464_x_at
3725	201466_s_at
11261	207993_s_at
11261	214665_s_at
5160	
5160	1555864_s_at
5160	200979_at
5160	200980_s_at
100507114	231330_at
340706	
2108	201931_at
2108	
2108	239830_at
388886	228064_at
388886	
101927289	
9830	210846_x_at
9830	211044_at
9830	231934_at
9830	203148_s_at
9830	203147_s_at
9830	
121214	1553077_at
84750	239020_at
84750	235472_at
84750	
84750	223976_at
54540	218920_at
54540	
2153	204714_s_at
2153	204713_s_at
9726	204876_at
9726	
64425	218997_at
104310351	
9329	
9329	243228_at
9329	219198_at
9329	225543_at
55622	
55622	218710_at
115811	1552540_s_at
115811	
101929557	1563070_at
100129271	217087_at
100996385	1558587_at
100996385	1566039_a_at
695	205504_at
695	
400839	
26229	203452_at
26229	35179_at
26229	
79729	220193_at
79729	
200942	225755_at
200942	
8433	208275_x_at
4504	
389	200885_at
389	
388325	
6856	201260_s_at
6856	201259_s_at
6856	
51710	233712_at
51710	
51710	206810_at
51710	215359_x_at
51710	223968_at
51477	222240_s_at
51477	228552_s_at
51477	229324_x_at
51477	
10430	202475_at
10430	
401236	
116843	226301_at
116843	
147646	1560830_a_at
147646	
145957	
145957	242426_at
219670	237314_at
219670	
285613	1564031_a_at
285613	
23414	
23414	219778_at
29895	
29895	205163_at
7766	
7766	207128_s_at
347487	
146183	1553432_s_at
146183	
23116	213304_at
23116	
9945	205100_at
9945	
6398	213716_s_at
6398	
93164	236115_at
93164	216099_at
93164	216098_s_at
6470	224954_at
6470	209980_s_at
6470	
26258	222826_at
26258	224892_at
26258	224883_at
26258	
284751	1556896_at
284751	
728752	
101928559	1570234_at
1654	
1654	201211_s_at
1654	212514_x_at
1654	201210_at
1654	212515_s_at
1654	207617_at
101928971	
4336	
4336	207659_s_at
4336	242765_at
4336	235794_at
4336	210193_at
4336	241717_at
85007	232488_at
85007	226519_s_at
85007	
85007	235669_at
101927586	1562549_at
94059	
8609	1555420_a_at
8609	238517_at
8609	240432_x_at
8609	204334_at
8609	238482_at
8609	
25865	38269_at
25865	209282_at
25865	241669_x_at
25865	
131450	1552875_a_at
131450	1553395_a_at
220064	
220064	228676_at
220064	243531_at
7818	
7818	208822_s_at
7818	232516_x_at
4751	204641_at
4751	211080_s_at
8111	229055_at
8111	211249_at
133690	236085_at
133690	
254552	
116064	225479_at
116064	238506_at
92345	
92345	244828_x_at
9136	204133_at
202052	
202052	227169_at
202052	227166_at
202052	238115_at
100129597	241118_at
5789	205712_at
5789	213362_at
5789	214043_at
5789	
5789	242493_at
65263	218944_at
24139	204399_s_at
24139	204398_s_at
24139	
24139	234021_at
23098	
23098	213257_at
23098	213259_s_at
23098	234060_at
38	1559239_s_at
38	205412_at
38	
38	1554947_at
89780	
6400	202063_s_at
6400	202064_s_at
6400	202062_s_at
6400	202061_s_at
6400	
7781	207035_at
7781	
440700	
3654	201587_s_at
3654	1555784_s_at
3654	
7494	
125931	
55365	218345_at
55365	
1525	203917_at
1525	1555716_a_at
1525	226374_at
1525	239155_at
7780	230084_at
7780	224485_s_at
7780	
1855	203230_at
1855	
105379662	
102724593	
140628	238095_at
140628	238197_at
132204	
132204	230303_at
163786	231895_at
5697	
57151	207343_at
9905	
9905	36129_at
9905	212319_at
9905	217538_at
6309	211423_s_at
6309	
4887	210730_s_at
4887	210729_at
3297	202344_at
3297	213756_s_at
3297	
23054	
23054	208979_at
1453	213522_s_at
1453	217685_at
1453	207945_s_at
1453	208774_at
1453	
728224	234631_at
127262	224871_at
636	1554020_at
636	1556051_a_at
636	231964_at
636	204741_at
636	
636	214806_at
2331	202709_at
2331	
102723924	231105_at
102723924	
93986	1562139_a_at
93986	235201_at
93986	1555647_a_at
93986	1564876_s_at
93986	243278_at
93986	1552902_a_at
93986	
93986	1555516_at
93986	1555648_at
93986	1555352_at
160	223237_x_at
160	234068_s_at
160	
160	1558792_x_at
10018	1553088_a_at
10018	208536_s_at
10018	222343_at
10018	1553096_s_at
10018	225606_at
10018	1558143_a_at
10018	
10269	202939_at
10269	
221481	231263_at
221481	
25907	213338_at
4329	204289_at
4329	221590_s_at
4329	221588_x_at
4329	221589_s_at
4329	204290_s_at
4329	
79710	
79710	219038_at
84268	228183_s_at
84268	216962_at
84268	
84268	1556088_at
84268	1558719_s_at
84268	1564301_a_at
199974	237395_at
246721	1552622_s_at
246721	1552621_at
84706	224839_s_at
84706	
8395	205632_s_at
8395	
55967	
55967	223244_s_at
100287404	
10988	209861_s_at
10988	213899_at
10988	227993_at
10988	
10988	244185_at
23547	210313_at
10475	235084_x_at
10475	203567_s_at
10475	238972_at
10475	203568_s_at
10475	203610_s_at
3975	206230_at
80233	225322_s_at
80233	221800_s_at
80233	
474170	
24147	219522_at
55894	
202051	1558641_at
202051	
202051	238027_at
92196	229290_at
92196	
92196	217499_x_at
5321	210145_at
5321	
9077	215506_s_at
11158	219151_s_at
11158	220500_s_at
11158	
5982	1053_at
5982	203696_s_at
5982	
4542	213733_at
4542	
4542	234574_at
29999	201526_at
29999	220379_at
29999	
440	205047_s_at
440	
170392	230478_at
100506658	231022_at
100506658	235937_at
100506658	227492_at
100506658	209925_at
101929631	1569738_at
101929340	233527_at
284418	1564319_at
284418	1552990_at
136051	239083_at
102724774	
59341	219516_at
59341	
51491	214011_s_at
51491	203023_at
51491	
354	
354	204583_x_at
354	204582_s_at
196477	
196477	236968_at
442038	
23109	214788_x_at
6631	201342_at
6168	201429_s_at
6168	213459_at
6168	
259249	1553401_at
101929076	1570405_at
101060211	1567912_s_at
101060211	235700_at
100861546	1562990_at
3792	206077_at
3792	
6815	244030_at
6815	242408_at
6815	228853_at
6815	235180_at
285456	1563581_at
285456	
6857	203998_s_at
6857	203999_at
6857	
6832	212894_at
6832	
22853	226375_at
22853	206223_at
22853	
9314	221841_s_at
9314	220266_s_at
9314	
94097	241999_at
94097	226373_at
94097	
94097	1563708_at
94097	232691_at
100129935	232616_at
79796	228817_at
79796	219374_s_at
79796	
84309	224477_s_at
84309	
101928162	231446_at
101928162	
286530	229686_at
286530	
79228	218848_at
79228	
4062	206773_at
10859	207104_x_at
10859	229937_x_at
10859	211336_x_at
27295	209621_s_at
27295	240289_at
27295	
27295	210170_at
101929350	
3549	229358_at
3549	215420_at
1137	206736_x_at
1137	216900_s_at
1137	206735_at
1137	
102723788	206736_x_at
102723788	216900_s_at
102723788	206735_at
102723788	
439916	1553497_at
4795	209973_at
140690	
140690	1552368_at
2118	1554576_a_at
2118	211603_s_at
2118	
84548	227880_s_at
84548	1554105_at
84548	
22828	203250_at
22828	
10385	205299_s_at
10385	205298_s_at
10385	1564684_at
10385	
84924	
84924	240239_at
84464	239687_at
84464	232147_at
84464	
23521	200716_x_at
23521	210646_x_at
23521	211942_x_at
23521	212790_x_at
23521	200715_x_at
27243	202121_s_at
27243	
23516	1555434_a_at
23516	212110_at
23516	
23516	1555433_at
23516	1561886_a_at
10427	
10427	202798_at
51282	218206_x_at
51282	231059_x_at
51282	232652_x_at
375567	243734_x_at
353514	215838_at
353514	1555643_s_at
353514	1555634_a_at
11174	237411_at
11174	1570351_at
11174	
11174	220866_at
1490	209101_at
80347	
80347	201913_s_at
102723927	1564149_at
390598	
1551	205939_at
1551	211843_x_at
1551	243609_at
1551	
131177	227676_at
131177	
20	210100_s_at
20	212772_s_at
20	
91156	229275_at
91156	
91156	1563098_at
272	
272	207992_s_at
272	209491_s_at
101929743	
84318	
84318	224521_s_at
100133251	240731_at
100132077	1559514_at
100132077	1569443_s_at
101929634	
9704	204815_s_at
9704	214017_s_at
9704	
93550	223624_at
93550	
93550	244206_at
93550	242650_at
58510	
58510	216696_s_at
58510	243614_s_at
137695	
137695	226483_at
137695	227936_at
353288	
6757	216471_x_at
6757	210497_x_at
6757	207493_x_at
6757	
166378	242251_at
166378	241546_at
166378	229075_at
51322	222390_at
51322	230154_at
51322	219679_s_at
51322	222389_s_at
51322	217742_s_at
51322	
641372	241949_at
7004	41037_at
7004	204281_at
7004	
51428	217840_at
51428	
10512	203789_s_at
10512	203788_s_at
10512	
51277	223504_at
51277	227859_at
51277	233368_s_at
51277	223505_s_at
51277	
441250	
441250	218347_at
163183	235515_at
163183	
91694	226038_at
91694	
8115	209995_s_at
8115	39318_at
8115	
5959	236291_at
5959	210106_at
5959	
246176	1552596_at
128346	228532_at
8976	205810_s_at
8976	224813_at
8976	205809_s_at
83594	223535_at
83594	
1869	2028_s_at
1869	204947_at
5968	205886_at
5968	
5646	207463_x_at
5646	213421_x_at
5646	
125965	1553367_a_at
125965	231457_at
125965	
9563	206933_s_at
9563	221892_at
9563	226160_at
102723483	
339318	
7267	
7267	1569472_s_at
7267	208662_s_at
7267	208663_s_at
7267	208661_s_at
7267	210645_s_at
7267	208073_x_at
7267	208664_s_at
22826	
22826	212490_at
22826	205545_x_at
22826	212491_s_at
728747	224012_at
728747	1570255_s_at
728747	
28511	
28511	218240_at
28511	222105_s_at
6337	215026_x_at
6337	203453_at
6337	217264_s_at
6337	
8802	217874_at
8802	216762_at
8802	244638_at
8802	
55970	1555240_s_at
55970	222834_s_at
55970	212294_at
55970	
6434	210180_s_at
6434	200893_at
6434	200892_s_at
6434	239447_at
6434	
7620	
9758	215052_at
9758	239290_at
51087	219704_at
51087	
283876	243547_at
29116	220319_s_at
29116	223129_x_at
29116	228098_s_at
29116	223130_s_at
2668	230090_at
2668	221359_at
55592	219876_s_at
55592	232611_at
55592	233198_at
63928	206149_at
5253	212726_at
81539	218237_s_at
81539	224579_at
81539	224580_at
81539	
81539	242367_at
102724776	
100288520	
81532	223353_at
81532	
90826	228536_at
6004	209324_s_at
6004	209325_s_at
100507331	214867_at
10251	232157_at
100505767	232964_at
102723555	232964_at
